business_id,years
qc8MIZVOQkZ2VvnUs64Brw,1516
qCgsAHbrR7KPkRdhtfKzAg,1516
qCq3JGKYMFq4dqFjtuF7DQ,1314
qCq3JGKYMFq4dqFjtuF7DQ,1415
qCq3JGKYMFq4dqFjtuF7DQ,1516
QcxB4grIr-bLSqqydTV6Ag,1314
QcxB4grIr-bLSqqydTV6Ag,1415
QcxB4grIr-bLSqqydTV6Ag,1516
QCZwZLYHkTyYQDr6jdjKjA,0910
QCZwZLYHkTyYQDr6jdjKjA,1011
QCZwZLYHkTyYQDr6jdjKjA,1112
QCZwZLYHkTyYQDr6jdjKjA,1213
QCZwZLYHkTyYQDr6jdjKjA,1314
QCZwZLYHkTyYQDr6jdjKjA,1415
QCZwZLYHkTyYQDr6jdjKjA,1516
QCZwZLYHkTyYQDr6jdjKjA,1617
qdbnLCJkK98J3W79T7F_gQ,1516
qDEDMU2Yt9TcJXikzZrwsA,1213
qDEDMU2Yt9TcJXikzZrwsA,1314
qDEDMU2Yt9TcJXikzZrwsA,1415
qDEDMU2Yt9TcJXikzZrwsA,1516
QdHS1SCywDTU1nxOprAE6w,1112
QdHS1SCywDTU1nxOprAE6w,1415
QdHS1SCywDTU1nxOprAE6w,1516
QdHS1SCywDTU1nxOprAE6w,1617
qdvkFT6CuFkCNRhwi9VHxQ,1112
QeCkX3JI0dZiC6UK4tWl6A,1314
QeCkX3JI0dZiC6UK4tWl6A,1415
QeCkX3JI0dZiC6UK4tWl6A,1516
QehdslRjyLyooETubiP00A,1516
QEJgZqn_jYMvmkHaY8NKVg,0809
QEJgZqn_jYMvmkHaY8NKVg,0910
QEJgZqn_jYMvmkHaY8NKVg,1011
QEJgZqn_jYMvmkHaY8NKVg,1112
qELIf4gzE_vlteu7pO7TZg,1011
qELIf4gzE_vlteu7pO7TZg,1112
qELIf4gzE_vlteu7pO7TZg,1213
qELIf4gzE_vlteu7pO7TZg,1314
qELIf4gzE_vlteu7pO7TZg,1415
qELIf4gzE_vlteu7pO7TZg,1516
qELIf4gzE_vlteu7pO7TZg,1617
QeShrs6cUNBjJoTCkJiB0g,0809
QeShrs6cUNBjJoTCkJiB0g,0910
QeShrs6cUNBjJoTCkJiB0g,1011
QeShrs6cUNBjJoTCkJiB0g,1112
QeShrs6cUNBjJoTCkJiB0g,1213
QeShrs6cUNBjJoTCkJiB0g,1314
QeShrs6cUNBjJoTCkJiB0g,1415
QeShrs6cUNBjJoTCkJiB0g,1516
QF8hmN_g6n0BTlLJ0tT9Hg,1516
QF8hmN_g6n0BTlLJ0tT9Hg,1617
qfBp53c7Z2DpqUrGhV80zg,1213
qfBp53c7Z2DpqUrGhV80zg,1314
qfBp53c7Z2DpqUrGhV80zg,1415
qfBp53c7Z2DpqUrGhV80zg,1516
qfBp53c7Z2DpqUrGhV80zg,1617
qfcdMhm1Ff28JHVpHca20g,1314
qfcdMhm1Ff28JHVpHca20g,1415
qfcdMhm1Ff28JHVpHca20g,1516
qfhcBqmuFXGkqCo_9C1cjQ,1314
qFJ_kdfLdNODKFUY4t0qVg,0708
qFJ_kdfLdNODKFUY4t0qVg,0809
qFJ_kdfLdNODKFUY4t0qVg,0910
qFJ_kdfLdNODKFUY4t0qVg,1011
qFJ_kdfLdNODKFUY4t0qVg,1112
qFJ_kdfLdNODKFUY4t0qVg,1213
qFJ_kdfLdNODKFUY4t0qVg,1314
qFJ_kdfLdNODKFUY4t0qVg,1415
qFJ_kdfLdNODKFUY4t0qVg,1516
QfpJ7YX-CKU6YMrC154quQ,1112
QfpJ7YX-CKU6YMrC154quQ,1213
QfpJ7YX-CKU6YMrC154quQ,1314
QfpJ7YX-CKU6YMrC154quQ,1415
QfpJ7YX-CKU6YMrC154quQ,1516
QFpZbzwOTtlcSFV3bFWSgg,0910
QFpZbzwOTtlcSFV3bFWSgg,1011
QFpZbzwOTtlcSFV3bFWSgg,1112
QFpZbzwOTtlcSFV3bFWSgg,1213
QFpZbzwOTtlcSFV3bFWSgg,1314
qFwPhiDWAa_gjYwz3lQdtQ,1213
qFwPhiDWAa_gjYwz3lQdtQ,1314
qFwPhiDWAa_gjYwz3lQdtQ,1415
qFwPhiDWAa_gjYwz3lQdtQ,1516
qFy8R5NseclYmIFbMpGbuQ,1112
qFy8R5NseclYmIFbMpGbuQ,1213
qFy8R5NseclYmIFbMpGbuQ,1314
qFy8R5NseclYmIFbMpGbuQ,1415
qFy8R5NseclYmIFbMpGbuQ,1516
QFzNhlm2fpX_Eqm-uczLzg,1516
QG17_qiD59P2ljs2hYMgeA,1213
QG17_qiD59P2ljs2hYMgeA,1314
QG17_qiD59P2ljs2hYMgeA,1415
QG17_qiD59P2ljs2hYMgeA,1516
Qg2mWI3jvOcd0tlM27kAjg,1112
Qg2mWI3jvOcd0tlM27kAjg,1213
Qg2mWI3jvOcd0tlM27kAjg,1314
Qg2mWI3jvOcd0tlM27kAjg,1415
Qg2mWI3jvOcd0tlM27kAjg,1516
qG9-_ypdkaRPNo-ZOo4R9w,1617
qgeoNhlcNPiJ0Aw4RShdGw,1213
qgeoNhlcNPiJ0Aw4RShdGw,1314
qgeoNhlcNPiJ0Aw4RShdGw,1415
qgeoNhlcNPiJ0Aw4RShdGw,1516
Qgp9sGKbqj9TuJyyc3m5zg,1314
Qgp9sGKbqj9TuJyyc3m5zg,1415
Qgp9sGKbqj9TuJyyc3m5zg,1516
QGPQp5VsRcP5Ma0ekCgj2Q,1314
QGPQp5VsRcP5Ma0ekCgj2Q,1415
QGPQp5VsRcP5Ma0ekCgj2Q,1516
qH2DlKaTe39j0y3GAodBgg,1213
qH2DlKaTe39j0y3GAodBgg,1314
qH2DlKaTe39j0y3GAodBgg,1415
qH2DlKaTe39j0y3GAodBgg,1516
qH2DlKaTe39j0y3GAodBgg,1617
qHfJERhZCrksyHfAj19OjQ,1415
qHfJERhZCrksyHfAj19OjQ,1516
qhmJE8vAy2PvZ-uZS7kifA,1617
qHseX2NHeUUedIgs_VasZA,1314
qHseX2NHeUUedIgs_VasZA,1415
qHseX2NHeUUedIgs_VasZA,1516
qHseX2NHeUUedIgs_VasZA,1617
QhwaGi1niDeVEHMRtQtvgQ,1011
QhwaGi1niDeVEHMRtQtvgQ,1112
QhwaGi1niDeVEHMRtQtvgQ,1213
QhwaGi1niDeVEHMRtQtvgQ,1314
QhwaGi1niDeVEHMRtQtvgQ,1415
QhwaGi1niDeVEHMRtQtvgQ,1516
qhZ45NBLwsgSJMupGroYQQ,1516
Qi1qgOK08Coi6gtQiiNlWA,1314
Qi2vOSs7AIeen_zrWt6WDA,0809
Qi2vOSs7AIeen_zrWt6WDA,0910
Qi2vOSs7AIeen_zrWt6WDA,1213
Qi2vOSs7AIeen_zrWt6WDA,1314
QIahrchu9mUW8DGZla8c7w,1112
QIahrchu9mUW8DGZla8c7w,1415
QIahrchu9mUW8DGZla8c7w,1516
qibYmQhLQ6E6HEwCcegl7w,1314
qibYmQhLQ6E6HEwCcegl7w,1415
qibYmQhLQ6E6HEwCcegl7w,1516
QID6lFz37QHS2ocwM9kOGA,1516
QIELh9m9aefbDtIL_mOsMw,1213
qihqxBCgXOPf2c-QxaFibA,1314
qihqxBCgXOPf2c-QxaFibA,1415
qihqxBCgXOPf2c-QxaFibA,1516
QiJxOHqRzi9Ic1QQijApRQ,1011
QiJxOHqRzi9Ic1QQijApRQ,1112
QiJxOHqRzi9Ic1QQijApRQ,1213
QImq3SdlFe__1cWMcYBYDg,1516
qiOu_Q8NSQu3aObs9_hg_Q,1516
QIPFRBEtL9KwgJxbGRDQCw,1516
qIPQBPurlqbi07MmJ1kXTg,0708
qIPQBPurlqbi07MmJ1kXTg,1011
qIPQBPurlqbi07MmJ1kXTg,1112
qIPQBPurlqbi07MmJ1kXTg,1213
qIPQBPurlqbi07MmJ1kXTg,1314
qIPQBPurlqbi07MmJ1kXTg,1415
qIPQBPurlqbi07MmJ1kXTg,1516
qIPQBPurlqbi07MmJ1kXTg,1617
QIXz6e0SZ4okLBFBsO79_Q,1516
QIXz6e0SZ4okLBFBsO79_Q,1617
QIy5y_CnXcCGuvwxo79VWw,0910
QIy5y_CnXcCGuvwxo79VWw,1011
QIy5y_CnXcCGuvwxo79VWw,1112
QIy5y_CnXcCGuvwxo79VWw,1213
QIy5y_CnXcCGuvwxo79VWw,1314
QIy5y_CnXcCGuvwxo79VWw,1415
QIy5y_CnXcCGuvwxo79VWw,1516
qJ-V22xGzV6IKNWA8c_Nnw,1213
qJ-V22xGzV6IKNWA8c_Nnw,1314
qJ-V22xGzV6IKNWA8c_Nnw,1415
qJ-V22xGzV6IKNWA8c_Nnw,1516
qJ2l5htRHGZx54zo-osWFA,1314
qJ2l5htRHGZx54zo-osWFA,1415
QJFPm0H-2wRmGW-VMH0pUA,1314
QJFPm0H-2wRmGW-VMH0pUA,1415
QJFPm0H-2wRmGW-VMH0pUA,1516
qjJcAz5WsRdcZWa4eEOE3Q,1213
qjJcAz5WsRdcZWa4eEOE3Q,1314
qjJcAz5WsRdcZWa4eEOE3Q,1415
qjJcAz5WsRdcZWa4eEOE3Q,1516
qJLmeskOExZNYP-1OpgU1g,1112
QJS8r7COJYqVSzMGO8Us5g,1617
qjWiqyYCiEUnmb16TlDIyQ,1011
qjWiqyYCiEUnmb16TlDIyQ,1112
qjWiqyYCiEUnmb16TlDIyQ,1213
qjWiqyYCiEUnmb16TlDIyQ,1314
qjWiqyYCiEUnmb16TlDIyQ,1415
qjWiqyYCiEUnmb16TlDIyQ,1516
qjWiqyYCiEUnmb16TlDIyQ,1617
qJZvNzpWMnXvVRbc3F9slA,1011
qJZvNzpWMnXvVRbc3F9slA,1112
qJZvNzpWMnXvVRbc3F9slA,1213
qJZvNzpWMnXvVRbc3F9slA,1314
qJZvNzpWMnXvVRbc3F9slA,1415
qJZvNzpWMnXvVRbc3F9slA,1516
QKVCm-Cv-fFVVNAq2vwaDg,1516
QKVCm-Cv-fFVVNAq2vwaDg,1617
ql0AaBp68ckekxvWOF8xLA,1516
Ql2hpMheH6B6JOb_Y08RtQ,1314
Ql2hpMheH6B6JOb_Y08RtQ,1415
Ql2hpMheH6B6JOb_Y08RtQ,1516
Ql8pMRlsFKNr-bqMItpj5Q,1415
Ql8pMRlsFKNr-bqMItpj5Q,1516
qlo7bxm_q3XEuNP7u0ycFg,1415
qlo7bxm_q3XEuNP7u0ycFg,1516
QLRn67HoGCqi4Dqo2YaJvA,0910
QLRn67HoGCqi4Dqo2YaJvA,1011
QLRn67HoGCqi4Dqo2YaJvA,1415
QLRn67HoGCqi4Dqo2YaJvA,1516
QlSpPzc4Oy05ic-PsoYH4g,1617
qME1CvFxSrhqE6-YGcp3Rw,1415
qME1CvFxSrhqE6-YGcp3Rw,1516
qME1CvFxSrhqE6-YGcp3Rw,1617
QMIw7yNXbREJUD_tiMWmNQ,1314
QMIw7yNXbREJUD_tiMWmNQ,1415
QmNrHxN7UahtdliH_kAuUg,0607
QmNrHxN7UahtdliH_kAuUg,0708
QmNrHxN7UahtdliH_kAuUg,0809
QmNrHxN7UahtdliH_kAuUg,0910
QmNrHxN7UahtdliH_kAuUg,1011
QmNrHxN7UahtdliH_kAuUg,1112
QmNrHxN7UahtdliH_kAuUg,1213
QmNrHxN7UahtdliH_kAuUg,1314
QmNrHxN7UahtdliH_kAuUg,1415
QmNrHxN7UahtdliH_kAuUg,1516
QmTb7f_oeM7o6DLIQ2I2Jg,0607
QmTb7f_oeM7o6DLIQ2I2Jg,1011
QmTb7f_oeM7o6DLIQ2I2Jg,1112
QmTb7f_oeM7o6DLIQ2I2Jg,1213
QmTb7f_oeM7o6DLIQ2I2Jg,1314
QmTb7f_oeM7o6DLIQ2I2Jg,1415
QmTb7f_oeM7o6DLIQ2I2Jg,1516
Qmx1rFrQHpcYT6XPNgv0zQ,1516
Qmx1rFrQHpcYT6XPNgv0zQ,1617
QN-Jwhwvv3ZGTg8bXZXAyg,1516
QNcv3mwnHJ5w4YB4giqkWw,1516
QnGD7OsavolzSfJ57C6ibg,1314
QNj8nAgrr8dv1FvAsAtVBA,1314
QNn3lvwCBwNcQFPbjAtgdQ,1415
QNn3lvwCBwNcQFPbjAtgdQ,1516
qNRyP8ItRICZOnKS4jf5ig,1213
qNRyP8ItRICZOnKS4jf5ig,1314
qNRyP8ItRICZOnKS4jf5ig,1415
qNRyP8ItRICZOnKS4jf5ig,1516
qNRyP8ItRICZOnKS4jf5ig,1617
qNSZpcyoF7OM6g49sAFUcQ,1314
qNSZpcyoF7OM6g49sAFUcQ,1415
qNSZpcyoF7OM6g49sAFUcQ,1516
qNSZpcyoF7OM6g49sAFUcQ,1617
qNW7COeY65edtGU98xkQNg,1213
qNx8Mxwm61t-vQ4l_adoAQ,1112
qNx8Mxwm61t-vQ4l_adoAQ,1213
qNx8Mxwm61t-vQ4l_adoAQ,1314
qNx8Mxwm61t-vQ4l_adoAQ,1415
qNx8Mxwm61t-vQ4l_adoAQ,1516
qNyp4GMPiRqbY3kbbPju8w,1516
qoAkBunInpsZS9pEFsai-w,1011
qoAkBunInpsZS9pEFsai-w,1112
qoAkBunInpsZS9pEFsai-w,1213
QofXroW2R5FzOzY4TdLTGQ,0910
qOoDTBOatjWVfvoUvQoXsg,1516
qp8ZMqt0rTNH3Z8uZm_swA,1112
qpa8Y4VAMQKh8P5zqC5Y4g,1213
qpa8Y4VAMQKh8P5zqC5Y4g,1314
qpa8Y4VAMQKh8P5zqC5Y4g,1415
qpa8Y4VAMQKh8P5zqC5Y4g,1516
Qpc6NyGSfD5EIwjNJIRWMg,1516
QpLQEZf-nJ7eQ-Dyxvgp-g,1213
QpLQEZf-nJ7eQ-Dyxvgp-g,1314
QpLQEZf-nJ7eQ-Dyxvgp-g,1415
QpLQEZf-nJ7eQ-Dyxvgp-g,1516
QpLQEZf-nJ7eQ-Dyxvgp-g,1617
qpm0gm7SdsY2LnvXzQb_uw,1314
qpm0gm7SdsY2LnvXzQb_uw,1415
qpmd3uD2ffE29J6wK-RkrQ,0809
qpmd3uD2ffE29J6wK-RkrQ,0910
qpmd3uD2ffE29J6wK-RkrQ,1011
qpmd3uD2ffE29J6wK-RkrQ,1112
qpmd3uD2ffE29J6wK-RkrQ,1213
qpmd3uD2ffE29J6wK-RkrQ,1314
qpmd3uD2ffE29J6wK-RkrQ,1415
qpmd3uD2ffE29J6wK-RkrQ,1516
qPwECfhVNXHKh3cnOsX4-Q,0809
qPwECfhVNXHKh3cnOsX4-Q,1415
qPwECfhVNXHKh3cnOsX4-Q,1516
qQ3De9cI835Vw5la2CL-Bw,1011
qq4i8j4oSyhvTW0gGff-0A,1415
qq4i8j4oSyhvTW0gGff-0A,1516
Qq8wydPBneDLtW671iOQDw,1516
QQBk_36xFbNTp9kF0ZGHvA,1314
QQBk_36xFbNTp9kF0ZGHvA,1415
QQBk_36xFbNTp9kF0ZGHvA,1516
QqbZA4r5g1vCbOxOAKJgWg,0607
QqbZA4r5g1vCbOxOAKJgWg,0708
QqbZA4r5g1vCbOxOAKJgWg,0809
QqbZA4r5g1vCbOxOAKJgWg,0910
QqbZA4r5g1vCbOxOAKJgWg,1011
QqbZA4r5g1vCbOxOAKJgWg,1112
QqbZA4r5g1vCbOxOAKJgWg,1213
QqbZA4r5g1vCbOxOAKJgWg,1314
QqbZA4r5g1vCbOxOAKJgWg,1415
QqbZA4r5g1vCbOxOAKJgWg,1516
QqbZA4r5g1vCbOxOAKJgWg,1617
QqGMtc24VdCzYAajw1g4bA,0809
QqGMtc24VdCzYAajw1g4bA,0910
QqGMtc24VdCzYAajw1g4bA,1011
QqGMtc24VdCzYAajw1g4bA,1112
QqGMtc24VdCzYAajw1g4bA,1213
QqGMtc24VdCzYAajw1g4bA,1314
QqGMtc24VdCzYAajw1g4bA,1415
QqGMtc24VdCzYAajw1g4bA,1516
QQIwwU1tyOyKwr_sgqfYmw,1415
QQIwwU1tyOyKwr_sgqfYmw,1516
QQMHSov0KBlBSfb7PXOcXg,1112
QQMHSov0KBlBSfb7PXOcXg,1213
QQMHSov0KBlBSfb7PXOcXg,1314
QQMHSov0KBlBSfb7PXOcXg,1415
QQMHSov0KBlBSfb7PXOcXg,1516
qqop0eM9UQcI8uRRIWOOKQ,1112
qqop0eM9UQcI8uRRIWOOKQ,1213
qqop0eM9UQcI8uRRIWOOKQ,1314
qqop0eM9UQcI8uRRIWOOKQ,1415
qqop0eM9UQcI8uRRIWOOKQ,1516
QqpzPFFHeHqyWSPZI-DkvQ,1314
QqpzPFFHeHqyWSPZI-DkvQ,1415
QqpzPFFHeHqyWSPZI-DkvQ,1516
QqpzPFFHeHqyWSPZI-DkvQ,1617
QQSlx-l_cfwkVrNwjV_HgQ,1011
QQSlx-l_cfwkVrNwjV_HgQ,1112
QQSlx-l_cfwkVrNwjV_HgQ,1213
QQSlx-l_cfwkVrNwjV_HgQ,1314
QQSlx-l_cfwkVrNwjV_HgQ,1415
QQSlx-l_cfwkVrNwjV_HgQ,1516
QQt_sUprLYywVjfotgv7MQ,1314
QQt_sUprLYywVjfotgv7MQ,1617
qQvHYQ1uocuEnFcUdhxV_g,1314
qQvHYQ1uocuEnFcUdhxV_g,1415
qQvHYQ1uocuEnFcUdhxV_g,1516
qQvHYQ1uocuEnFcUdhxV_g,1617
QQwi0pydXZu8XCD1teIp0Q,1314
QQwi0pydXZu8XCD1teIp0Q,1415
QQwi0pydXZu8XCD1teIp0Q,1516
qR5xHLWGJXvuWLTTwCYkLw,0809
qR5xHLWGJXvuWLTTwCYkLw,0910
QrbS4LF0Iu5vApGAJLNzCA,1516
QRxcIknwPV692ni_DDWEzA,0910
QRxcIknwPV692ni_DDWEzA,1213
QRxcIknwPV692ni_DDWEzA,1314
QRxcIknwPV692ni_DDWEzA,1415
qRzXgxmSugdqmPMGYm8QTA,1314
qRzXgxmSugdqmPMGYm8QTA,1415
qRzXgxmSugdqmPMGYm8QTA,1516
Qs_5WTpjfXI-BPO8F1s1OA,1213
Qs_5WTpjfXI-BPO8F1s1OA,1314
Qs_5WTpjfXI-BPO8F1s1OA,1415
Qs_5WTpjfXI-BPO8F1s1OA,1516
QS6zC84B6HoMHUe4YZ-DhA,1415
QS6zC84B6HoMHUe4YZ-DhA,1516
Qs7X8UTwtp9SvtxvEP4hLg,1213
Qs7X8UTwtp9SvtxvEP4hLg,1516
qSrxIq1RbA4T0-Ts-D8d1Q,1011
qSrxIq1RbA4T0-Ts-D8d1Q,1314
qSrxIq1RbA4T0-Ts-D8d1Q,1415
qSrxIq1RbA4T0-Ts-D8d1Q,1516
qsT1WxSp3XO76f9HZwVMnA,0910
qsT1WxSp3XO76f9HZwVMnA,1011
qsT1WxSp3XO76f9HZwVMnA,1112
qsT1WxSp3XO76f9HZwVMnA,1213
qsT1WxSp3XO76f9HZwVMnA,1314
qsT1WxSp3XO76f9HZwVMnA,1415
qsT1WxSp3XO76f9HZwVMnA,1516
QszK9DmkTFWGyUbmvuaJDg,1314
QszK9DmkTFWGyUbmvuaJDg,1415
QszK9DmkTFWGyUbmvuaJDg,1516
QT4ax7JkGZma8oMy5j8t2w,1213
QT4ax7JkGZma8oMy5j8t2w,1314
qThJY-H6Fo8HvfdIvwrjiw,1011
qThJY-H6Fo8HvfdIvwrjiw,1112
qThJY-H6Fo8HvfdIvwrjiw,1213
qThJY-H6Fo8HvfdIvwrjiw,1314
qThJY-H6Fo8HvfdIvwrjiw,1415
qThJY-H6Fo8HvfdIvwrjiw,1516
qThJY-H6Fo8HvfdIvwrjiw,1617
qTsSY0m4wlfhqGrUVWdA8A,1516
QTW0G-A2z1LBVPe7Eb1p0A,1516
qTwlLOpdGo9pQBbPJY2iRw,0910
qTwlLOpdGo9pQBbPJY2iRw,1011
qTwlLOpdGo9pQBbPJY2iRw,1112
QtyvwZi6JiloDNEEH_ZxLQ,1314
QtyvwZi6JiloDNEEH_ZxLQ,1415
QtyvwZi6JiloDNEEH_ZxLQ,1516
qTZ1FcFpsvbaRa6es_Sa-A,1314
qTZ1FcFpsvbaRa6es_Sa-A,1415
qU045ONj2BzAhnagC3hozg,1415
qU045ONj2BzAhnagC3hozg,1516
Qucr1f0kyXy0W5zU5AdQBA,1314
Qucr1f0kyXy0W5zU5AdQBA,1415
Qucr1f0kyXy0W5zU5AdQBA,1516
Quh8Fjutyw15B6ZGZEf2gA,1011
Quh8Fjutyw15B6ZGZEf2gA,1112
Quh8Fjutyw15B6ZGZEf2gA,1213
qUraZNprg0Vk4PmjaPQREQ,1314
qUraZNprg0Vk4PmjaPQREQ,1415
qUraZNprg0Vk4PmjaPQREQ,1516
QUZSf2-ttKbpNErrMlH8qg,1314
QUZSf2-ttKbpNErrMlH8qg,1415
qUZvcHJ6YDNHVmPLe02mYg,1415
qUZvcHJ6YDNHVmPLe02mYg,1516
qVhFe0aIoNSBxfLReS3-PQ,1213
qVhFe0aIoNSBxfLReS3-PQ,1314
qVhFe0aIoNSBxfLReS3-PQ,1415
qVhFe0aIoNSBxfLReS3-PQ,1516
QvlJ8s-ps-cIrKRc5efrIw,1314
QvlJ8s-ps-cIrKRc5efrIw,1415
QvlJ8s-ps-cIrKRc5efrIw,1516
qvqR1MDPkt3NLAjwfRAxhw,1314
qvqR1MDPkt3NLAjwfRAxhw,1415
qVr2m3R3VsMmgkrFT3bPuw,1415
qWcaGio9JsqrvgmQiIRtIQ,1516
qWcaGio9JsqrvgmQiIRtIQ,1617
Qwm27TCLvjk6QohXyqwhIQ,1314
Qwm27TCLvjk6QohXyqwhIQ,1415
Qwm27TCLvjk6QohXyqwhIQ,1516
qWMGMCPQoyRq7NpQ78ntmg,1415
qWMGMCPQoyRq7NpQ78ntmg,1516
Qx3Nfv8If3mytUtOx1CFEQ,1112
Qx3Nfv8If3mytUtOx1CFEQ,1213
Qx3Nfv8If3mytUtOx1CFEQ,1314
Qx3Nfv8If3mytUtOx1CFEQ,1415
Qx3Nfv8If3mytUtOx1CFEQ,1516
qX9dJb-xCLZBCS-IlXv8Ng,0708
qX9dJb-xCLZBCS-IlXv8Ng,1011
qX9dJb-xCLZBCS-IlXv8Ng,1112
qX9dJb-xCLZBCS-IlXv8Ng,1213
qX9dJb-xCLZBCS-IlXv8Ng,1314
qX9dJb-xCLZBCS-IlXv8Ng,1415
qX9dJb-xCLZBCS-IlXv8Ng,1516
qX9dJb-xCLZBCS-IlXv8Ng,1617
qXD46DuRO5AaSmdwKDB0ug,1213
qXD46DuRO5AaSmdwKDB0ug,1314
qXD46DuRO5AaSmdwKDB0ug,1415
qXD46DuRO5AaSmdwKDB0ug,1516
qXGKYRwCR9SLgLl0g_9o5g,1011
qXGKYRwCR9SLgLl0g_9o5g,1112
qXGKYRwCR9SLgLl0g_9o5g,1213
qXGKYRwCR9SLgLl0g_9o5g,1314
qXGKYRwCR9SLgLl0g_9o5g,1415
qXGKYRwCR9SLgLl0g_9o5g,1516
qXGKYRwCR9SLgLl0g_9o5g,1617
qXItwbCy10dwcrPNPEIGxw,1213
QXmRaYI-BnWLN0JyNox_-Q,1415
QxRKQ_Lzu4lMOejwVgcdAg,0809
QxRKQ_Lzu4lMOejwVgcdAg,0910
QxRKQ_Lzu4lMOejwVgcdAg,1011
QxRKQ_Lzu4lMOejwVgcdAg,1112
QxRKQ_Lzu4lMOejwVgcdAg,1213
QxRKQ_Lzu4lMOejwVgcdAg,1314
QxRKQ_Lzu4lMOejwVgcdAg,1415
QxRKQ_Lzu4lMOejwVgcdAg,1516
QxRKQ_Lzu4lMOejwVgcdAg,1617
qxw9EBhd-kCpXdRQLowfVQ,1213
QxWsKfif18y22iNYf2z0Sw,1415
QxWsKfif18y22iNYf2z0Sw,1516
qY3ziCRiekzShJMROicIlQ,1516
Qy5hg5zVG76Pyv3nrPE22Q,1011
Qy5hg5zVG76Pyv3nrPE22Q,1112
Qy5hg5zVG76Pyv3nrPE22Q,1213
Qy5hg5zVG76Pyv3nrPE22Q,1314
Qy5hg5zVG76Pyv3nrPE22Q,1415
Qy5hg5zVG76Pyv3nrPE22Q,1516
QyaG01CRY7zXUCy3A0nanA,1415
qYdpN-NsF3pEioxGGjbKMQ,1314
qYdpN-NsF3pEioxGGjbKMQ,1415
qYdpN-NsF3pEioxGGjbKMQ,1516
qYECiH2j6KHTHa1SndoT6w,1314
qYECiH2j6KHTHa1SndoT6w,1415
qYECiH2j6KHTHa1SndoT6w,1516
qYiVyZrgbzxcBxuUgfPyHg,1011
qYiVyZrgbzxcBxuUgfPyHg,1112
qYiVyZrgbzxcBxuUgfPyHg,1213
qYiVyZrgbzxcBxuUgfPyHg,1314
qYiVyZrgbzxcBxuUgfPyHg,1415
qYiVyZrgbzxcBxuUgfPyHg,1516
qYiVyZrgbzxcBxuUgfPyHg,1617
QYIXeru0ptw9v9sShZwaVg,1213
QYIXeru0ptw9v9sShZwaVg,1314
QYIXeru0ptw9v9sShZwaVg,1415
QYIXeru0ptw9v9sShZwaVg,1516
QYIXeru0ptw9v9sShZwaVg,1617
QYlhQ9ivxXFSD7dE_1cy5A,1617
qyMlb7M8ZWWy1AoxemEBvg,1314
qyMlb7M8ZWWy1AoxemEBvg,1415
qyMlb7M8ZWWy1AoxemEBvg,1516
qYpaEjltL1xSxqx3VYpyGw,1314
qYpaEjltL1xSxqx3VYpyGw,1415
qYpaEjltL1xSxqx3VYpyGw,1516
QYt6hKIEkwaBtIaemaZAsQ,1011
QYt6hKIEkwaBtIaemaZAsQ,1112
QYt6hKIEkwaBtIaemaZAsQ,1213
QYt6hKIEkwaBtIaemaZAsQ,1314
QYt6hKIEkwaBtIaemaZAsQ,1415
QYt6hKIEkwaBtIaemaZAsQ,1516
QYWZfpDlFZmVcgg2QhtFUQ,1112
QYWZfpDlFZmVcgg2QhtFUQ,1213
QYWZfpDlFZmVcgg2QhtFUQ,1314
QYWZfpDlFZmVcgg2QhtFUQ,1415
QYWZfpDlFZmVcgg2QhtFUQ,1516
Qz9-fpNz3ytqzCLvFcQhkg,1415
Qz9-fpNz3ytqzCLvFcQhkg,1516
Qz9-fpNz3ytqzCLvFcQhkg,1617
qZBxVgCPNBBDMYdjtaw5IQ,1516
qZDGwymsFYJDsqcriF4rvw,1314
QzDYO-lJhX-wh74z6ajI4g,1415
QzDYO-lJhX-wh74z6ajI4g,1516
qZIoFsYMmHckLJ5LkFqDlQ,1415
QzJRy39dMq844mPzj9Mlfw,0910
QzJRy39dMq844mPzj9Mlfw,1011
QzJRy39dMq844mPzj9Mlfw,1112
QzoHxxiHH1HDOATbMK4odw,0910
QzoHxxiHH1HDOATbMK4odw,1011
qzoU-cWWf32ILdd3Xi_ZgA,1314
qZrxUBythgmmPMvikloWgg,1213
qZrxUBythgmmPMvikloWgg,1314
qZrxUBythgmmPMvikloWgg,1415
qZrxUBythgmmPMvikloWgg,1516
qZrxUBythgmmPMvikloWgg,1617
QZx8vWP9FiojherUMB9VuA,1112
QZx8vWP9FiojherUMB9VuA,1213
QZx8vWP9FiojherUMB9VuA,1314
QZx8vWP9FiojherUMB9VuA,1415
QZx8vWP9FiojherUMB9VuA,1516
QZx8vWP9FiojherUMB9VuA,1617
r-cWjV9E2um9s1WLcdHdIA,1516
R-EElWnm_aIAUCFN0Qw8xQ,1112
R-EElWnm_aIAUCFN0Qw8xQ,1213
R-EElWnm_aIAUCFN0Qw8xQ,1314
R-EElWnm_aIAUCFN0Qw8xQ,1415
R-EElWnm_aIAUCFN0Qw8xQ,1516
r-Ey-JnNr2AI_mPJs80Eeg,1314
r-Ey-JnNr2AI_mPJs80Eeg,1415
r-Ey-JnNr2AI_mPJs80Eeg,1516
R-GbmmHHfAyPo1qs4jo0TA,1415
R-GbmmHHfAyPo1qs4jo0TA,1516
R_j8H7aLP2xVShc-6iOcPQ,1112
R_j8H7aLP2xVShc-6iOcPQ,1213
